customer_no,store_id,id,uuid
201805-011820,tel072252858,6782,570a11df-13cd-4208-bd82-fc2a4dfe9399
201807-013572,tel073415809,8212,539b7bb9-bb19-4a67-b30b-4f61419f2869
201700-000535,TEL089346999,206,707e37fa-5ce0-446a-95be-7db132e9189e
,tel25,6587,f53e281b-51ea-4b8f-bada-f617fa1af7b9
,temple,8795,ebeadb56-9fb7-4a0b-aee2-7b2306c69d24
,tempogiusto,5162,394871e5-25a7-4614-acad-cd2810e422cd
201811-016470,terminalone,8970,b709fc38-f57a-4b15-b339-06be06811b70
201700-002139,terroir,3113,116cc4fb-773a-4268-8e4a-fca4a2f22ce1
201802-003400,terroirlavie,6538,8f40f1b0-22a7-444e-b8da-faad5d6039c0
201707-000303,tessho1978,4763,068aa951-77ab-40c6-8f5b-9f4b5899c3f3
,tetqa,9506,3d7fe77b-94c0-43f5-98e1-6173fc469809
201700-002389,tf01,3517,57ad17c0-820c-4798-a830-3818af6c4ab1
201700-001321,tf81,1822,c0fb04d8-5d02-4262-bfc1-aab93ee03286
201706-000052,tffcafe,5488,eee13847-70fa-4cf7-9ac0-1f5b8bf643c6
,tfl360,7220,bc8c2826-3a7d-4df9-9044-91c791895c1d
,tfl3601,7221,36c9b909-ca98-4102-959e-4876cbb16725
,tgw1,8877,ace501d6-795a-44dd-ac35-bf4f4acbdd0b
,tgw2,8878,8a284862-f11e-410c-9b01-ce543e7ea017
,thai201,7118,f9eb515f-2acc-4b28-ac1f-85179e6233cc
201700-001058,thaistreet,1375,cfb214c6-73ec-4b09-b1a3-87a327db81c8
,thankfully,6920,ed22ecbe-0a1a-46e0-83ff-5c66239ae47b
201808-014247,thankshop,8163,e61cb60f-a7f1-4b77-8fd3-a33735efb319
201801-003078,thcw2002,5936,e581b571-8e91-4110-82fc-8b2497c200ea
201801-003342,the41,6071,3d26e4ae-44b5-4845-9d45-4e28a3b5f143
201700-001405,the58bar,1947,1f33f326-f2e5-4a78-839e-aa0707fd685c
,thealleydonhi,7246,03e75fc7-9885-4ad9-89a1-a93ae73e4ad5
201712-002562,TheAroma,5809,babad940-57d6-4946-b2b2-7b38dabbb9fb
201712-002789,TheAromaTwo,5838,88ff2519-8e25-49e0-88a0-77cc854df178
,thebeautytea,947,dcc07ec3-3b59-4af8-b61c-9ddca9f3e161
201700-002503,thebeautyteayk,3605,c10abebf-ccb3-447a-92a6-6a26657d6a32
,thebonbon,7779,4981eaa9-d44a-4167-beb8-d0df3ce6a06a
,thecaffeine,4630,dcc67e3e-f1a2-4eae-a977-19e0ab103fd3
,THECAN,2890,63cbc5b2-d430-44a7-bcdf-74db4d68d65b
201700-001970,thechips,2855,b19e1e23-3a13-4151-ab92-47ea7bf24cc8
201801-002873,thechipscity,5860,cf89b8d3-ace8-47f3-b33c-f10746dbd65c
201806-012641,thecup,7292,27144a0b-f1c9-4975-a8be-c527b5d4fcc9
201706-000074,thedaybefore,4467,401d508d-8eb0-44fc-9e39-b057f3d84483
,thedrysalon,6892,181a3bdf-86cf-4830-ad3e-a660e8bd93f7
201700-002075,thefactorymojocoffee,2966,49e00c9d-8fab-44c8-bc6a-1a480abba7ad
201700-000666,thefolkstaipei,521,63eaa16f-0c66-4f05-a681-56473fb8f708
,THEFORGPRINCE,2644,91df385b-6eb1-41b4-a8a2-241c5fee75d8
201803-010973,thegoodmoodcafe,6500,d37e1321-e5cb-455a-9563-b384c9fbad31
201700-002063,thehouse118,2948,0466369c-bc86-4369-a037-c2573cbb7ecf
201700-001723,thehub,2446,1d8dbeb7-21a8-43d6-bf71-fefad6af2cbd
201700-001265,theisland33,1725,89f46fb1-aee4-417f-8b3b-8bd9c663459f
,TheLightened,1085,01916146-19df-42b3-8a0b-161b2997b974
201700-001823,themalt,2608,4df7224e-cf63-483a-8e76-ec8cd006e7d4
201700-000476,thenewdays,100,504112df-5a5b-46bf-a3ab-681e2c6dc94f
,thenormal,5360,3c18a26f-9c69-4acf-92a7-b0387db97fad
,theplace2018,8664,74956d5f-e364-49dc-bd8b-52365fc9e738
201804-011462,theprimrose,6738,56944189-5377-45f9-a9f1-3088f04c8cdc
,THEQUIET327,5602,57e260c2-feb1-403b-a9aa-b734c6d3a73a
,thescuizing,2681,c23793db-3c64-4996-9f35-daf281c7f28a
201700-002293,theshed,3372,c82382cc-0fd4-4b8c-bfad-c8eba0632af6
201804-011686,theshrine,6736,e43af261-1a78-4b2b-bcc4-aecde4a2816a
,thesixomurice,6617,06281814-738e-4ec7-89a6-1da8abf7289c
201700-002883,thespiceshop,4311,b90a39f8-b8d9-4a71-9149-c8021f9b687f
,thetoast,3959,df3caab2-3f24-4ce7-a03e-aeb0924b4a58
,thetoasthouse03,7150,494e859b-0f8e-4d98-8111-c220bc698af6
,theunique,7959,acfeef16-0d35-4424-bf0a-9c9853347025
201711-002341,thevintagecoffee,5717,2aa6eba8-467f-41ae-ba66-77caf628b3d0
201700-002218,thewhalebreakfast,3255,89e8d571-fd7c-4d91-9533-349d1f42d494
201803-010893,theworkshop,6426,2e30210c-1e16-454b-86f4-72617887da6e
,thinkkitchen75,836,a2bf0fc2-4b5b-4fac-ab2d-58a87e50df52
201803-010923,third,6896,fd00e445-0190-45b2-9495-fe716b31e3d4
,thirstea,8292,2c3c9f20-3974-478a-9ef9-7ee2dc06f9ad
,thirtyeight,8597,0068768a-4003-48b8-a3e6-cd7c04478e21
,thirtyfood30,8903,e8b9e3f0-6089-4eb5-9c99-ad6f9fb1e396
201811-015919,thk73590233,8856,41c9fdf2-25fa-40b4-b35f-c63cad84d5c3
201707-000275,THREE,4849,78eece4b-ca97-46d3-ba9e-846b13e65af3
201700-003774,Threefull,5530,d2abf51a-495e-4aee-b7eb-b9905ccf141f
201806-012551,threeleafstea,7222,8704a9f2-9ba5-46a5-a47d-f25414775788
,threelionsbeito,4332,20c8f829-a068-4dbf-afb3-2d6636646af9
,tian42956907,7546,0fe5a35e-3860-4d4c-9268-dcceb7258200
,tiancafe1970,7281,19605ee1-f22c-456b-8bd9-ffe48fad0e2f
201708-001023,TIANFU,4922,7a602b26-d447-4f26-a13f-63973d3f0ad9
201803-010693,tianhoo,6507,64fc3f48-3ad4-401e-8427-20bed5e9c57f
201808-013818,tiannli,7999,0d419cf1-3c7b-427a-8eef-41b39b700985
201700-002487,tianshi,3553,e1e14e9d-2241-48a5-879e-23e067b688ee
,ticket56,8464,702a944b-941a-46f9-9e6b-ca127dca9eab
201809-014798,tiecafe,8330,2cfc3a63-4135-4b7b-a0f5-0b86ce0a953d
201803-010504,tieloubar,6314,f72f9a1d-8c0f-4fec-b391-70b5eadfaae6
201806-012769,tien089,8505,f446de52-d33e-4680-a7a1-269ee8f37628
201700-000007,tiere,1108,5757faa4-e384-454a-9163-8c395d04ce40
201809-014748,tierracasa177,8184,927e4076-be8c-40e9-af0d-16d0092fa46b
201809-014845,tiger003,8242,647c18bd-52d2-4609-8f64-e1a5ad1670d1
201810-015276,tiger004,8466,2e5fca1d-88d0-4004-a054-5519e802157f
201807-013451,tiger1213,7544,355599a6-e543-4d43-aa35-a3a92cb71923
201808-014126,tiger77jn77,7877,4e93f712-b60a-4646-abc9-be32aad3b301
201810-015433,tigerhan,8639,5eba44b4-7402-4200-bd8f-1b977d65aba4
201700-001792,tigerlily,2580,f65fd816-2776-49c9-a75f-3ed9f488ce6b
201700-001624,tigi1,2282,dc5d938e-96de-4ba5-9037-a9a68361535b
201700-000895,tim27720642,5947,2911618b-b222-4109-adec-7e75dd33399a
201700-000894,tim28722821,5949,41f332af-8451-4554-8d97-d8d5da424ad5
201700-001283,tim29223180,5948,7933d78f-06d5-4fff-b0f9-5d6564517a12
,time,4427,fed2d89d-abc5-43d2-827e-c1604138cff8
,timekiller,6220,11979144-859e-41f5-9e62-86741c317fe4
201809-014771,timepoint888,8431,11c7fcf8-41f8-40bb-894b-b078d8db5a29
201700-000877,timyang,1102,217c03de-d0a4-4406-891f-575d1291bff1
201708-000944,ting,4927,4ceb9c60-c7c8-4dfd-a577-3107f0eba28e
201808-014205,ting0215,9047,7a39a9a7-baf7-44cc-b0a7-074f424a7535
201700-001115,tino002,1467,6d0ebab3-edf8-4e04-a947-1973e76ab11f
201802-010249,tinos001,6185,aba65b63-0936-4d95-86ed-095f969b1861
,tinos003,6466,06b25d86-57ca-4be9-a351-fd0d21938735
201803-010725,tinos005,6465,cfed362a-8721-4b41-a59d-4ac79d9125d8
201803-010672,tinytime,6762,758f8185-46ed-4911-be38-182596fd90cb
201707-000284,TK28875003,4461,c566e3d5-ae77-4f41-9900-de3e3900991f
201804-011431,tnbus1,7229,0e40c120-b338-4604-8358-e55c33fc99da
201806-012643,tnbus2,7230,705216c0-3d9e-41c6-9eca-c36a34816134
201806-012644,tnbus3,7231,175ecf08-9f41-44e8-a720-2da619bd1cfb
,tnc97329,7522,ab677861-b497-485e-ac65-38ef96299cdb
,tnsy1285,8484,4e68d4ed-3406-4a99-8be8-216aa141bfcf
201711-002071,TNTsteakhouse,5416,97c8c56f-7f3d-459e-996b-d1e7869bf2cf
,toasthouse002,6025,83c7cef3-c6b2-448c-9e1d-10f1115f1052
,toasthouse004,7595,e8f10a9b-3f61-4b0b-b11d-3226ed35946b
,toasthouse005,7672,46d79267-e398-4594-8bca-0cb54bcbf852
,toasthouse006,7673,2fde3229-99cc-46a9-a7cf-c0275bfe1539
,toasthouse007,8034,951c1ca0-faa9-490f-8905-ccc202915a5d
,toasthouse008,8035,091e69fa-aafc-4c60-8770-a91947a46f82
,toasthouse009,8307,7ad2b011-6640-46f3-837e-2baa07958fb8
201700-001789,toastoast,2600,b6e1d27c-a775-407d-a84f-0b2919c2502c
201804-011267,toastoast01,6722,5fe6805b-79df-40db-b02c-6b0fa2cd8daa
201804-011268,toastoast02,6723,a2ed6e47-59f4-4b93-807c-17462b22d612
201812-016728,toastoast03,9115,622ad3fd-0854-464f-a867-557bdedb0cd3
,tobukatsu,8998,89de3bda-be1c-4e59-9d02-27a1ffb4c43f
201711-002211,toby0804,5461,56d8c8eb-fd9a-42fc-993b-1b2f0c182f0f
201807-013362,todaybest0,7529,32bb671a-7c0d-4bfc-98e7-fc3fc955cf44
,tofu0428,7492,40b2681d-439a-4499-96b4-4b3b01a612fd
,tofumeets,3445,c140a709-ddc4-4736-8df3-7b1cbd641bb9
201802-010265,togather,6208,3fea3d01-9897-4cdb-84b7-e9636cc8061c
201700-001733,tokyocurrylinsen,2440,2d7d03da-f681-4b24-bb2f-0c6c8bc235ba
,tokyokitchen,3543,eff8eb13-2dcf-450f-b40e-36a37abbdcb4
201809-014641,tokyoya,8271,6db4ba9a-267d-4572-93ce-20ed3d9cf6b8
201708-000649,tom48,4659,647dc06e-47ae-4ebf-961c-746c31865970
,tomato,4080,0e1d20e9-0fb3-4b7d-ba69-cbf48eef1dc1
201700-001666,tombar,2367,fd9afa55-c870-4a4d-8edb-42f30acf8862
,tombuger,7615,351830b7-4f6a-41cb-a6b7-e9775fbe9f9a
201802-003433,tommaggy,6249,15aaddfe-4601-4fd9-8d91-ecca76fb0dfc
,tommyanne421,6540,3744a361-b23f-4f5d-9604-15cc2365e928
201808-014250,tomo29432115,7992,9571dd64-e993-42a5-b9ad-ff6d7bd926e8
201812-016521,tomo29433030,9141,ae4c2e99-0c6a-44f8-a80d-afdb1447b940
201809-014884,tomo29441116,8241,fea6dab5-1245-4472-adae-2879da8d3a6a
201711-002067,tongding691,5460,7b6df761-f712-4b50-b606-3303cecc649c
201804-011098,tongtong,7004,114951b7-3df6-4468-928a-749ab34dd309
201801-003088,tonhana,6199,03b07f7e-2c02-4ae8-b2a1-9b4849edeb3a
201808-014140,tonlin5f,8200,410b7c15-b289-4e3d-b00e-e9d567ebc9d8
201806-012728,tonyj753,7237,21a641c4-fb57-4609-a25b-233634052d28
201708-000851,top2food,5194,0d3dd0c8-1ef6-4fb0-837a-3dcc7d62e885
201700-000812,toppointcafe,908,bd5de75b-f535-47cc-93b2-8e28fe05d818
201801-010018,topwj827,5984,0f0b5fdb-8c43-4954-a629-b6cd1165b33b
201700-000299,torarakuya,609,8a64c60e-5626-4f1d-aaa3-220da8aa1932
,toratart,6234,db2569b1-9c96-4926-9a79-7d1ef722ef31
,toriichiban,2523,fd4707be-b88a-48ea-9556-03f3127a8a35
201806-012609,toriya,7255,f847444c-e0c4-4d24-bddb-78d3815d2fdd
201809-014605,toscanini,8428,7735eaac-9640-4813-abe2-f35fa66e81b1
201805-012063,totsuzen,7389,8665b6ef-0ae0-4ae0-a1b7-f31108cfeff1
201700-002274,touch,3268,920fe082-2e98-4322-86b9-8ccc781415c4
,touchingms,8748,ba39ae90-1728-47c6-a76f-93f09fe0eac8
,touenkan,5715,c8d0f295-783b-4dd8-844e-65a102fc12a3
,tp01,8390,3708d6c4-bf0f-41c3-b58c-f6c29feaa4bc
201700-000936,tpark,1192,10dc06b1-312a-4f40-91ac-50ad930a1df1
201811-016028,tpcubim,8772,eccce943-efa1-468f-80be-69defd12343b
201807-013306,tpcufb,8773,1cce131c-1ec5-4dec-bb90-970fc6f46825
201809-014788,tpdc001,8367,aab323b7-bcaa-4afe-a15e-59f3cefee769
201810-015091,tpdc002,8368,be1e8b5d-4ffa-424d-b335-8302aab68a02
201810-015092,tpdc003,8369,57dae418-847c-4acc-8e1f-71966c3cfcac
201700-001538,TPEEVAAIR,2208,ffff0648-a18d-43eb-8218-094bbeef57fe
,tpesunpoker,7599,288cf687-ca22-44fe-a8ad-c4b3b09214ca
,tpmoment,7045,d5aacd5e-8152-4013-8b53-7496d23a7deb
201811-016412,traveler,9068,5da70db9-f12c-4e90-9fab-66e0a005851b
,travelerkitchen,4785,26c3f662-cae2-45d0-95ca-c3b3a2c4a242
201700-000152,Tre,479,e2eb9a7f-29d8-4400-9869-8ab5a8ecf05d
201802-010299,tree0925,6459,305fcc84-6c71-48e8-80e9-e08a33ccfc1f
201803-010503,tree123,6534,11374ad7-16e2-4e88-997f-ecdc9e56a31e
201801-003014,treemancafe,6099,4de25253-26a3-40b4-84d7-c3cb27e72b56
201700-001931,trio,2786,007137c0-a2ee-4bdf-81e5-12ed3ddf686f
201700-000482,troisquarts,126,8e0fa5c4-4ac8-4be3-a044-b1cb65a51489
,tropicalitch,3851,97951565-5503-48fa-b9f4-42fd51c35228
201809-014474,troublemakerwaffle,8185,6fda3493-ead9-41d7-95cd-cb1c6c70cee6
201700-004016,truefrom,5814,51c52fa1-0958-40ce-8754-a70aac248508
201801-010058,trueramen0722,6393,c6642f75-d737-41e1-9453-5d06a10824cd
201806-012800,trufflesaroma,7360,664fb8ec-1cbe-4577-97bc-5a5a7ae0e7bc
201700-000849,trufflesliving,1006,e40bd833-eff7-4369-a8fb-18d138f1d495
,trustcafese,4457,07d4af5a-7adb-4410-b94a-3a91ffb4fef7
,ts0421,7850,375fe7d6-431a-43a1-82bd-59b811aa5a10
,TSAIS,5674,f6be5e52-e8bf-4ca1-a983-cf3447d53e98
201805-011956,tsais02,7189,e9cda14e-b733-4e9d-a9a6-a27dbe18807b
,TSH,104,72991fb0-2e24-44e4-9cee-11933c4ff8a8
,tsujiritw0001,277,40bcebec-747f-4e4b-aa44-5296fbfd9f74
201700-000583,tsujiritw0006,547,3540f259-19bb-4b8d-ab2d-5b3a57e99bca
,tsujiritw0008,877,ac67d00a-b863-47f2-a6ba-dca9819142cc
,tsukiji,342,b41baa42-1bfa-4894-973f-ab5b57382e5e
201700-001299,tsukiji2,1784,e075dd52-1cb3-494b-bf47-2d52caaac91d
201810-015098,tsukiyoiwa,8782,901921e4-c10f-42c8-80d8-bf7e33944df2
201810-015451,tsukuyomaidcafe,8794,8ccbe4c0-c575-49ca-9405-3fa222b042a0
,tt01,5575,d6b3576a-7cd6-4174-b415-591d9f1452ea
,ttiacoffeeya,9130,47c0fbe9-98f2-4fc7-af93-5ab1ae8e1375
201711-002313,tts0931651893,5994,8a344a9a-413f-4dcd-b03f-d6926a5a7292
201700-002557,ttsports,4092,d6bac9d8-ee8f-4192-b169-64950b70d1db
201700-000154,tua,483,453779d2-d114-432e-8b3a-bbbfb0ca865f
201707-000226,tullochfoods,4940,f3635525-2ad8-4580-a9e0-e844387cf139
201805-011751,tumancafe,6860,4f7c10dc-f4e1-4837-b082-8d05bc8d51f8
,tumiibar2018,5978,75122ff5-d710-4bcb-b823-152eda4d1db5
201700-000250,Turningtable,210,8f8e2b83-dbb4-44d7-a1d1-6e0f24a6c122
201807-013182,turnouttaipei,7393,ec5e2d61-c789-4e4c-a96b-6342009280bd
201700-003499,TuttiTutti,5116,59d9146c-fdcd-46b9-8f25-ed0e421b0d9d
201803-010452,twdairyfarm,6348,d0208351-7c3c-4bda-8a1a-9e8582cad553
201700-000888,twiacafe,1123,2f522cb4-30b4-48dd-a06e-0074b8eb3e1e
,twincoffee,655,6396cdf0-06a2-482f-93a4-3c1bd48a211a
201700-000006,TWINE,892,8a246c77-651a-4fe9-b4ea-70c47da8bc19
201700-001343,twinkeyztacos,1851,fd7e03b1-f520-4609-b3b0-efa59a1515b3
,twinkeyztacos2,7771,5c2dfa53-b280-4cdb-b413-3ce9fb03a69e
201711-002189,twoonenine,6390,300aa858-89c5-4ab5-af5e-5b9f608b8bc7
201800-006008,twotwo22,6054,b1201f3e-8c3b-4894-bf07-847a647fe56b
201700-002545,twsaga,3661,72f6f1c2-a549-40ef-b26b-5861951b0ad7
,tyk,5320,1bdedc52-ab2d-4213-992e-f5583d542fe7
,tyk1,7322,1b058605-a05f-4b15-b8fa-703931432a34
201710-001564,TZ,5128,5a52fbe6-9065-490d-9703-954ec26ad19e
201700-002946,tzgems,4444,ebee44a6-1ca0-469d-b574-e46e6e66a28a
201707-000467,tzubi,4559,37fadba9-7db0-4f58-bdf8-eeb3cf5a79a8
201700-003088,tzubicoffee,4638,ef00fc42-348e-475c-ba3e-bf06043d653d
201802-010335,tzuhoung,6200,4dcd89c2-ce62-409f-80e5-263718cb01f2
201803-010641,u00056004,6413,c99e5aa9-c909-4f07-b0c3-c4cac56490fe
201700-000839,ubook,938,0652c36a-e09f-42c4-937e-408b08ebeda9
201700-000233,ucbstudio,667,275f88de-f72f-48c4-abf8-326da15887bf
,ucoolmilk,4749,2a5f6af8-b263-4f99-9ba5-2695d4eb8498
,ucoolmilkweb,5421,dafc70e0-4b4f-4915-af87-25f151d245aa
201811-015973,ueda,8746,e9e59b75-355b-4886-9d5b-f74a7c59f465
,UFO,1481,2939c45f-6079-4c1f-8fbd-94d19240b7c0
201700-000173,uglyduckling,995,482b47d9-58ef-489a-9428-6c7e8d08c817
201700-000815,ujb,929,be1dc213-77fc-406c-bb4b-6b5f65d81dfe
201700-002708,uletea,4014,3ff26aac-48d6-4b0f-a270-901461bd1c87
201811-016164,ulurucafe27940837,8851,cd773289-d47e-4a0a-892a-3f1ab812eeb5
,umai,8355,d63b5ec1-2f5e-4be9-a657-1b5e3df501c0
201809-014487,umami,9570,5826651a-2470-481d-b10e-df427d99644c
201805-012153,umeal,7286,b7fd2045-19be-41d8-9137-6d1f8a30670f
,uncle,1428,36645258-d375-42f7-817c-9f192bb43cdc
201805-012126,uncleshawnbbq,6909,6d887181-0dde-40b4-aafa-33c0fe0ce258
,uncleskitchen,7259,c7bb1b53-4717-4cae-bdcb-3ec880202626
201810-015302,understand,9108,5e0a3477-528d-4e83-8d2d-93cff389aca6
,uni1491,3336,9d89a31c-d534-4717-9a2f-ac9a00f36137
201805-011982,uni530206,6927,4d3bf95d-211b-4f62-a9c3-80b867194e92
201708-000725,unico52tw,4982,455f4f03-720e-4e19-8bdd-12316f332077
,unicorneat,5191,3086bed8-ea98-42bb-a491-d8d2fe85d552
,uno01,7575,13fbfb77-1593-454b-9549-7ad0986c429d
201801-002849,unoburgers,5873,4a23f2e7-9d56-4557-b04c-b52cafc3abd6
201700-002738,uponliao,4026,d53f4c37-f380-42c1-bd0e-2f79c154bd1a
201810-015366,uptown72,8502,7ac6ef09-c7c1-46d5-b59b-46d2cb7c976c
,uptownbistro,3197,0e1dba2a-10e7-4016-b171-6d822d102621
201700-000517,uranium,205,1a02ecd9-9ff5-425a-83c9-50c8dc897686
,Urban8773,5550,3e72162d-e74d-4aa5-981c-79ffa43d7990
,urbanmonsterhouse,4261,b607c99d-5586-4747-a770-23f1f6b2b739
201810-015712,urbanprojet,8707,098cefa5-2431-44f1-acb8-a3075111f962
201700-001276,urbn,1738,58ead1ce-8aed-45e5-ad9e-da44f71ce84f
,uribistro,4201,6afa938f-c683-4267-8f0b-aa57595ff6fe
,URKAWADA,2295,23f225e9-eb31-4207-80be-60778723488a
201711-002148,user,5595,122423f0-94ba-478b-8e6d-d5259b3853d8
201806-012787,usp45,7302,51ecba03-dafe-4b93-89fe-47f6c5d7f37a
201808-013883,utb2016,7813,68e687af-1a2b-4282-9bcb-eae7165db0fc
,utmcoffee01,4436,f6738d58-5a4d-494f-ad18-d6b528def65f
,utopacoffee,2129,ca0b8e71-9205-4754-96b6-cd53fb101797
,UTOSA,2834,bb89e982-9256-4023-861e-a6c3cdee4da2
,VaderKHH,6411,eba0a14d-0f36-4107-a83e-1c9dfe14b2bd
201806-012899,varlive,7256,600a0e99-5cdf-4626-af57-b192427aeafb
201800-006021,vasant,6167,32527d4d-4f72-4c95-a71e-cadc98829d5d
201700-001151,vasaq,1505,f23df137-44fe-4028-bb76-9fc8aa405f6f
201809-014721,vceqs,8136,4e9baa51-a7ab-489e-8094-587a29b45e9f
,veegeefood,7412,d375201e-d216-402b-9e4a-07fc393eabb8
,VEG2016,2515,2ac7a192-bdc3-49fe-a0e2-daef20376c86
201711-002275,vegandaycuisine,5572,a8c9f175-385c-4258-b92c-3b04bbd5a2a7
,veganheaven02,790,bb375d38-3008-4509-ae9b-59d05f14182d
201806-012508,vegankitchen,7193,c465ee6b-7e23-4e13-b9b8-426b0249ac3e
,vegecreekgreenway,1381,0a2881b8-5647-4efb-b14e-fc6b43b979ef
201700-001707,vegetejiya,2378,061a953b-e550-4a0c-9b88-4321dac807ed
201811-015965,vegetejiyakhs,8820,d9a0d6fb-503a-4958-bdd2-c1c0d5e84c5b
201811-015727,vegetejiyatpe,8819,9f67cd25-8600-416f-b1f5-0ba1258be346
,vegkitchen,6077,1f02eb8f-fe53-4719-ade5-858360c870d2
201700-000937,venuevenue,1245,a4f39fbe-1656-4b4d-809a-a47e2582678b
,vero113,4419,91c7b3ac-9744-4b66-94ba-ee6c5fd2d9e7
201803-010753,veronika,6341,7a4e408f-b445-40a8-95bf-75f6d28ac40f
201806-013023,vg54077949,7444,0d04d56e-5303-4674-8a11-bdb1ac02bffb
201700-000779,vgcafe,808,6211a63b-d54b-46ea-ac5a-db01e0c2fb59
201700-002268,vgseafoodbar,4262,7da8ebc2-3562-46e4-a342-679fe0efe03e
,vibescafe,4417,337fadeb-74ef-472c-bc90-e9a9405d2cac
,vickingscafe,1558,93af50c7-953f-4bf4-b477-ba84af6d26f6
201700-000169,victoria,118,36eeca1c-089b-4c40-9c25-9c0f69060664
201700-000913,victoria2,1165,35cb11a6-6db9-41b9-bcbf-2409958b41c2
,vicuddy,5950,04e7ecb6-603e-446e-8d31-fe5dd430c8fb
201804-011371,vietnamfood,6588,62f91c63-6ecc-49ee-8c1a-299011074101
,vietnamfoodkhh,8473,3c25baff-783b-48d6-9521-5a8391f9e9a4
,vincen628,6793,512e9620-f0bb-4b0f-a2d2-aa0927236816
201700-002680,VINOFIORE,4070,4b63cedc-1c08-411c-a773-f0102eb386cf
,vitasqueezzz,4158,4cc37ef8-0d75-46bc-93a2-67f355fb4854
201806-012816,vivace,7317,b525a3d5-6dd2-48a3-8b97-7be19cf0011d
,vk,7168,562965fe-7be4-46ca-921d-63996f9e5ab7
201700-001301,voezcafe,1786,f9fdbff9-903e-41e5-b344-b6c1eea35b58
,vogue0953,3927,599277a9-35be-427c-bc09-af66370a2416
,VOYAGEBISTRO,4038,fe62581f-2f6e-47c6-ae31-17a895074bee
201706-000158,vrplus,4441,b5d480cd-3065-4be3-8200-06afd23f02f1
,vrtcpc,6561,c31f2e5b-209f-4b92-996a-92f29512f3c7
201807-013167,vrtcsk,7388,61b0bb95-3e8b-4323-a084-e90193cae59f
201810-015129,vwibychadwang,8411,8b50646c-49bc-4aae-b94d-3cd1cae91b85
201808-014049,w0424373937,8237,64428559-c903-4e89-96e5-2ff0e6b535b3
201711-002104,W38560740,5977,86d6e114-0248-45d8-9438-70251b3a5a2c
,W69891891,3899,39359b2b-d9c2-49e3-a0ea-c39f8b96d961
,W72469171,6049,319c0920-278f-4204-8ed8-243d49cb9a38
,w9bts01,6572,797d608c-e4bd-43d4-90d3-b0fcca547370
201803-010974,w9mds01,6580,8462f670-4d62-4ac3-b01f-e2cec21a63c5
201700-003016,waffle,4472,41a7ac22-00f7-4fde-bc48-bb55c218d410
,wafflebus001,6139,5abdfe17-6c3c-4c00-bfef-685c0b876ed0
201809-014686,wagyu,8365,8c15b150-ea92-4d17-8475-6a0badbe6332
201700-000499,wahong,893,9f69c709-b9d0-4c02-b30f-7ba776795352
201700-002144,wahong2,3295,a0fef08d-3aeb-4627-91b6-13c9b1986f7b
201700-000079,waing,1613,1b837459-956a-4f52-9d8d-1075b14e1c86
201700-002066,waitingbistro,2963,ae5ae35c-a13a-4fcc-b76c-412f73862dfc
201810-015196,wakakusa,9056,c6afedd1-8d41-4381-8b05-271740faac52
201808-014349,walawala88,8130,324a949d-2439-44c2-9fc1-9eedb9a99f8c
,walkie01,7203,d9a068ff-9392-42cb-8b26-39570aa8fea3
,walkie02,7204,efaf8ff1-b445-42a2-be62-50ab097ebef0
,walkie03,7205,a21bcba0-4eb7-4c8f-9b2f-5f2d1fde3e2b
,walkie04,7206,e991e8be-d6d9-4f06-8d20-3d7e832af425
,walkie05,7207,c8ea71c1-adf0-4c8a-8ab0-5fc4514da6a1
,walkie06,7208,82df1e2b-a803-49a1-ba5d-11b961e26a7a
,walkie07,7209,f88bde54-e806-4558-bd4f-bd30e273c4c3
201804-011121,walkin1805,6797,ed7da435-a3d9-4f74-bca9-2a8771cb5bb0
201807-013659,walkin180502,7929,c94f9938-31cd-4b12-a961-3627f8b55925
,wanfeng,8758,9943cc54-e0f8-43cf-91fd-ed1fdec61d91
,wangjiang,2903,adad66bc-2719-4984-a76d-b26612ca4b3f
201801-003018,wangming13,5958,3d5abc5c-f70d-4d99-b734-fd205d71e829
,Wangyen2014,1089,f7197a2d-5512-413a-afa0-16516fd6051a
201700-001715,wangyen3,2406,4fe42faf-f18c-4ae9-a783-ae6a580d096d
201700-001059,wangyendo,1380,efc8118d-7474-44fe-83c4-0f8323080023
201700-003307,wanke,4815,52517282-0afd-45a1-98d4-65c8a574a33f
201710-001646,wanke3642,6394,48c53a12-f66e-45c3-946e-b17c2355bfe6
201804-011633,wanke4,7583,f26d7b1c-6f79-40c8-9e65-828f9720c7ba
201700-004046,wanke61872800,5871,1ab78494-1a43-4592-8c9e-32d45dfee5b4
,wanke618728002f,5872,efd38186-8ea7-4406-8fbf-2f9d467b3670
201700-000128,WanTai01,527,b2004efa-ddb1-4009-b885-75a30497e670
201700-000043,WanTai02,456,ee62b743-d5e7-4a02-99d1-d26a1996516e
201700-000261,wantai03,538,febc8644-e5b3-4826-b653-23f16b874c9a
201709-001412,wantmore,5582,b92a89df-dd05-43d8-8e34-d4be41b6312b
201804-011411,wantz01,7802,6d8faf89-3c55-4939-af29-0297ebafaf97
201700-001775,wapizza,2516,4ca19c12-b359-4128-9dc4-b7c23539c242
201811-015863,warawara,8716,c20c606c-c1a4-4937-ab99-4a82b86447bb
,warehouse01,417,7162570a-9252-4486-9c53-81bcb10837ee
,wascakehouse,3406,7684dd82-3858-4cb3-9410-a239a78b645e
201700-000454,washiyama,960,8051a7db-a520-4f13-88b0-33082bf2610a
